Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Core,Near Me Repair,sub zero repair near me,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Repair Near Me | Exact
SZ_Search_BayArea_Core,Fridge Not Cooling,sub zero refrigerator not getting cold,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Cooling Repair | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator warm freezer cold,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator warm freezer cold,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero fridge warm freezer works,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero fridge warm freezer works,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero freezer cold refrigerator warm,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero freezer cold refrigerator warm,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero fridge not cold freezer is cold,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero fridge not cold freezer is cold,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator not cooling freezer works,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator not cooling freezer works,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator warm but freezer cold,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Exact
SZ_Search_BayArea_Core,Fridge Warm Freezer Cold,sub zero refrigerator warm but freezer cold,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Fridge Warm Freezer Cold | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not freezing,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not freezing,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not cold,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not cold,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not working,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not working,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not cooling,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer not cooling,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer stopped freezing,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer stopped freezing,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer temperature problems,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Exact
SZ_Search_BayArea_Core,Freezer Not Freezing,sub zero freezer temperature problems,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Freezer Not Freezing | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero refrigerator ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero refrigerator ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero fridge ice maker not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero fridge ice maker not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice dispenser not working,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice dispenser not working,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero refrigerator does not make ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero refrigerator does not make ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice maker repair,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Exact
SZ_Search_BayArea_Core,Ice Maker Not Working,sub zero ice maker repair,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Ice Maker Repair | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero ice maker not making ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero ice maker not making ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero fridge not making ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero fridge not making ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero refrigerator not making ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero refrigerator not making ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero icemaker not producing ice,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero icemaker not producing ice,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero no ice from dispenser,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero no ice from dispenser,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Ice Not Making,sub zero ice making problem,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Exact
SZ_Search_BayArea_Core,Ice Not Making,sub zero ice making problem,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Not Making Ice | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water dispenser not working,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water dispenser not working,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,water not coming out of sub zero refrigerator,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,water not coming out of sub zero refrigerator,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero fridge water dispenser repair,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero fridge water dispenser repair,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero refrigerator not dispensing water,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero refrigerator not dispensing water,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water filter leaking repair,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water filter leaking repair,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water dispenser repair,Exact,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Exact
SZ_Search_BayArea_Core,Water Dispenser Repair,sub zero water dispenser repair,Phrase,34.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Dispenser Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator leaking water,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator leaking water,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero fridge leaking water,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero fridge leaking water,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator leaking on floor,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator leaking on floor,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero fridge leaking on floor,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero fridge leaking on floor,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator water leak repair,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero refrigerator water leak repair,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero leaking water from top,Exact,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Exact
SZ_Search_BayArea_Core,Leaking Water Repair,sub zero leaking water from top,Phrase,37.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Water Leak Repair | Phrase
SZ_Search_BayArea_Core,Door Gasket Repair,sub zero door gasket repair,Exact,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Door Seal Repair | Exact
SZ_Search_BayArea_Core,Door Gasket Repair,sub zero door gasket repair,Phrase,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Door Seal Repair | Phrase
SZ_Search_BayArea_Core,Door Gasket Repair,sub zero refrigerator door seal repair,Exact,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Door Seal Repair | Exact
SZ_Search_BayArea_Core,Door Gasket Repair,sub zero refrigerator door seal repair,Phrase,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Sub-Zero Door Seal Repair | Phrase
