Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_ULTRA3000_Broad,Core Maintenance,Responsive search ad,ultra3000_urgency_test,Sub-Zero Maintenance Help,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,core-maintenanc,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Core Maintenance,Responsive search ad,ultra3000_price_test,Sub-Zero Maintenance Help,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,core-maintenanc,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,Responsive search ad,ultra3000_primary,Sub-Zero Repair Near You,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,Responsive search ad,ultra3000_urgency_test,Sub-Zero Repair Near You,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,Responsive search ad,ultra3000_price_test,Sub-Zero Repair Near You,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Core Technician,Responsive search ad,ultra3000_primary,Sub-Zero Technician Visit,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,core-technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Core Technician,Responsive search ad,ultra3000_urgency_test,Sub-Zero Technician Visit,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,core-technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Core Technician,Responsive search ad,ultra3000_price_test,Sub-Zero Technician Visit,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,core-technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Door Seal Repair,Responsive search ad,ultra3000_primary,Sub-Zero Door Seal Repair,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Door Seal Repair,Responsive search ad,ultra3000_urgency_test,Sub-Zero Door Seal Repair,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Door Seal Repair,Responsive search ad,ultra3000_price_test,Sub-Zero Door Seal Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,Responsive search ad,ultra3000_primary,Sub-Zero Freezer Repair,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,Responsive search ad,ultra3000_urgency_test,Sub-Zero Freezer Repair,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,Responsive search ad,ultra3000_price_test,Sub-Zero Freezer Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Fridge Repair,Responsive search ad,ultra3000_primary,Sub-Zero Fridge Fix,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,fridge-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Fridge Repair,Responsive search ad,ultra3000_urgency_test,Sub-Zero Fridge Fix,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,fridge-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Fridge Repair,Responsive search ad,ultra3000_price_test,Sub-Zero Fridge Fix,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,fridge-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,Responsive search ad,ultra3000_primary,Sub-Zero Repair Alameda,,Reliable Local Repair Team,,Experienced Appliance Techs,,Sub-Zero Service You Trust,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"We fix not cooling, ice, leak, door, and freezer issues across Bay Area homes.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,Responsive search ad,ultra3000_urgency_test,Sub-Zero Repair Alameda,,Need Help Today? Book Now,,Emergency Slots Open Now,,Technician Arrives Same Day,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"Urgent refrigerator, freezer, ice maker, and leak issues handled across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,Responsive search ad,ultra3000_price_test,Sub-Zero Repair Alameda,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Same-Day Slots Available,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,No Repair Without Approval,,Fast In-Home Diagnostics,,Flexible Arrival Windows,,Trusted Appliance Pros Team,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
