Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_ExactPhrase_2026,Core Emergency,Responsive search ad,deep5000_ctr_trust,Emergency Sub-Zero Repair,1,subzero same day repair,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Same Day Sub-Zero Repair,,Trusted Sub-Zero specialists with accurate diagnosis for urgent Sub-Zero issues and,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,core-emergency,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Core Emergency,Responsive search ad,deep5000_ctr_value,Emergency Sub-Zero Repair,1,subzero same day repair,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing for urgent Sub-Zero issues before damage gets,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,core-emergency,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Core Near Me,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Repair Near Me,1,subzero repair near me,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service for nearby Sub-Zero repair and get a confirmed,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Core Near Me,Responsive search ad,deep5000_ctr_trust,Sub-Zero Repair Near Me,1,subzero repair near me,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Local Sub-Zero Repair,,Trusted Sub-Zero specialists with accurate diagnosis for nearby Sub-Zero repair and,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Core Near Me,Responsive search ad,deep5000_ctr_value,Sub-Zero Repair Near Me,1,subzero repair near me,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing for nearby Sub-Zero repair before damage gets,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,core-near-me,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Door Seal Repair,1,subzero gasket issue repair,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service for door seal issues and get a confirmed arrival,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,Responsive search ad,deep5000_ctr_trust,Sub-Zero Door Seal Repair,1,subzero gasket issue repair,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Sub-Zero Gasket Repair,,Trusted Sub-Zero specialists with accurate diagnosis for door seal issues and,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,Responsive search ad,deep5000_ctr_value,Sub-Zero Door Seal Repair,1,subzero gasket issue repair,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing for door seal issues before damage gets worse.,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,door-seal-repai,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Freezer Repair,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Freezer Repair,1,freezer repair subzero,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service for freezer problems and get a confirmed arrival,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Freezer Repair,Responsive search ad,deep5000_ctr_trust,Sub-Zero Freezer Repair,1,freezer repair subzero,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Sub-Zero Freezer Service,,Trusted Sub-Zero specialists with accurate diagnosis for freezer problems and,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Freezer Repair,Responsive search ad,deep5000_ctr_value,Sub-Zero Freezer Repair,1,freezer repair subzero,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing for freezer problems before damage gets worse.,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,freezer-repair,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Repair Alameda,1,alameda subzero repair,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service in Alameda and get a confirmed arrival window.,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,Responsive search ad,deep5000_ctr_trust,Sub-Zero Repair Alameda,1,alameda subzero repair,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Alameda Sub-Zero Service,,Trusted Sub-Zero specialists with accurate diagnosis in Alameda and long-lasting repair.,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,Responsive search ad,deep5000_ctr_value,Sub-Zero Repair Alameda,1,alameda subzero repair,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing in Alameda before damage gets worse.,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,geo-alameda-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Repair Belmont,1,belmont subzero repair,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service in Belmont and get a confirmed arrival window.,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,geo-belmont-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,Responsive search ad,deep5000_ctr_trust,Sub-Zero Repair Belmont,1,belmont subzero repair,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Belmont Sub-Zero Service,,Trusted Sub-Zero specialists with accurate diagnosis in Belmont and long-lasting repair.,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,geo-belmont-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,Responsive search ad,deep5000_ctr_value,Sub-Zero Repair Belmont,1,belmont subzero repair,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing in Belmont before damage gets worse.,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,geo-belmont-rep,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,Responsive search ad,deep5000_ctr_urgency,Sub-Zero Repair Berkeley,1,subzero repair berkeley,,Emergency Slots Open,,Same Day Service Available,,Call Now Book In 60 Sec,,Technician Arrives Today,,Fast In-Home Diagnosis,,Bay Area Local Team,,Stop Cooling Problems Fast,,Priority Service Window,,No Repair Without Approval,,Upfront Quote Before Repair,,Warranty On Repair Work,,Book Online Or Call Now,,Sub-Zero Repair Experts,,Need help now? Book same-day service in Berkeley and get a confirmed arrival window.,,"Local tech diagnoses fast, explains options, and repairs only after your approval.",,"We fix cooling, leak, freezer, ice maker, and temperature issues across Bay Area.",,Call now or book online in under a minute to secure the next priority slot.,,sub-zero,geo-berkeley-re,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: urgency + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,Responsive search ad,deep5000_ctr_trust,Sub-Zero Repair Berkeley,1,subzero repair berkeley,,Trusted Bay Area Service,,Local Sub-Zero Specialists,,Licensed Insured Tech Team,,Clear Diagnosis First,,Transparent Repair Process,,No Hidden Repair Surprises,,Repair With Your Approval,,Warranty On Completed Work,,Book Online Or By Phone,,Experienced Home Technicians,,Flexible Arrival Windows,,Reliable Long Lasting Repair,,Berkeley Sub-Zero Service,,Trusted Sub-Zero specialists with accurate diagnosis in Berkeley and long-lasting repair.,,You get a clear quote before work starts and approve every repair step.,,"From fridge and freezer faults to leaks and ice issues, we cover major failures.",,Choose a convenient arrival window and get support from first call to final test.,,sub-zero,geo-berkeley-re,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: trust + keyword relevance
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,Responsive search ad,deep5000_ctr_value,Sub-Zero Repair Berkeley,1,subzero repair berkeley,,Upfront Pricing No Surprises,,Repair Cost Quote First,,Same Day Or Next Day Slots,,Book Service In 60 Seconds,,Fix It Before It Gets Worse,,Priority Appointment Options,,No Repair Without Your OK,,Honest Repair Recommendations,,Clear Scope Before Work,,Call Now For Priority Slot,,Sub-Zero Service Near You,,Schedule Today Save Time,,Fast Local Bay Area Response,,Get fast diagnosis and upfront pricing in Berkeley before damage gets worse.,,Same-day or next-day appointments across Bay Area with transparent service rates.,,"We repair cooling, freezer, leak, and ice maker problems in one service flow.",,Call now for a priority slot or book online in under 60 seconds.,,sub-zero,geo-berkeley-re,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,CTR/CVR variant: value + keyword relevance
